time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-01-17 17:00,2015-01-17 18:00,0,0,0,0.799,
2015-01-17 18:00,2015-01-17 19:00,0,0,0,0.807,
2015-01-17 19:00,2015-01-17 20:00,0,0,0,0.851,
2015-01-17 20:00,2015-01-17 21:00,0,0,0,0.889,
2015-01-17 21:00,2015-01-17 22:00,0,0,0,1.007,
2015-01-17 22:00,2015-01-17 23:00,0,0,0,1.297,
2015-01-17 23:00,2015-01-18 00:00,0,0,0,1.362,
2015-01-18 00:00,2015-01-18 01:00,0,0,0,1.510,
2015-01-18 01:00,2015-01-18 02:00,0,0,0,1.520,
2015-01-18 02:00,2015-01-18 03:00,0,0,0,1.508,
2015-01-18 03:00,2015-01-18 04:00,0,0,0,1.434,
2015-01-18 04:00,2015-01-18 05:00,0,0,0,1.257,
2015-01-18 05:00,2015-01-18 06:00,0,0,0,1.008,
2015-01-18 06:00,2015-01-18 07:00,0,0,0,0.800,
2015-01-18 07:00,2015-01-18 08:00,0,0,0,0.687,
2015-01-18 08:00,2015-01-18 09:00,0.015,0.022,0.012,0.727,
2015-01-18 09:00,2015-01-18 10:00,0.014,0.001,0.031,0.877,
2015-01-18 10:00,2015-01-18 11:00,0.010,0.001,0.027,1.046,
2015-01-18 11:00,2015-01-18 12:00,0.030,0,0.050,1.180,
2015-01-18 12:00,2015-01-18 13:00,0.061,0.005,0.078,1.251,
2015-01-18 13:00,2015-01-18 14:00,0.024,0.001,0.042,1.315,
2015-01-18 14:00,2015-01-18 15:00,0.010,0.001,0.027,1.277,
2015-01-18 15:00,2015-01-18 16:00,0,0,0.011,0.992,
2015-01-18 16:00,2015-01-18 17:00,0,0,0,0.759,
2015-01-18 17:00,2015-01-18 18:00,0,0,0,0.680,
2015-01-18 18:00,2015-01-18 19:00,0,0,0,0.580,
2015-01-18 19:00,2015-01-18 20:00,0,0,0,0.346,
2015-01-18 20:00,2015-01-18 21:00,0,0,0,0.226,
2015-01-18 21:00,2015-01-18 22:00,0,0,0,0.166,
2015-01-18 22:00,2015-01-18 23:00,0,0,0,0.103,
2015-01-18 23:00,2015-01-19 00:00,0,0,0,0.075,
2015-01-19 00:00,2015-01-19 01:00,0,0,0,0.113,
2015-01-19 01:00,2015-01-19 02:00,0,0,0,0.194,
2015-01-19 02:00,2015-01-19 03:00,0,0,0,0.176,
2015-01-19 03:00,2015-01-19 04:00,0,0,0,0.055,
2015-01-19 04:00,2015-01-19 05:00,0,0,0,-0.041,
2015-01-19 05:00,2015-01-19 06:00,0,0,0,-0.036,
2015-01-19 06:00,2015-01-19 07:00,0,0,0,-0.035,
2015-01-19 07:00,2015-01-19 08:00,0,0,0,0.061,
2015-01-19 08:00,2015-01-19 09:00,0.014,0.015,0.017,0.615,
2015-01-19 09:00,2015-01-19 10:00,0.095,0.054,0.062,1.288,
2015-01-19 10:00,2015-01-19 11:00,0.213,0.138,0.098,1.875,
2015-01-19 11:00,2015-01-19 12:00,0.259,0.164,0.121,2.288,
2015-01-19 12:00,2015-01-19 13:00,0.149,0.054,0.118,2.544,
2015-01-19 13:00,2015-01-19 14:00,0.078,0.010,0.090,2.493,
2015-01-19 14:00,2015-01-19 15:00,0.048,0.007,0.062,2.071,
2015-01-19 15:00,2015-01-19 16:00,0.004,0.001,0.020,1.177,
2015-01-19 16:00,2015-01-19 17:00,0,0,0,0.454,
2015-01-19 17:00,2015-01-19 18:00,0,0,0,0.107,
2015-01-19 18:00,2015-01-19 19:00,0,0,0,-0.223,
2015-01-19 19:00,2015-01-19 20:00,0,0,0,-0.633,
2015-01-19 20:00,2015-01-19 21:00,0,0,0,-1.039,
2015-01-19 21:00,2015-01-19 22:00,0,0,0,-1.268,
2015-01-19 22:00,2015-01-19 23:00,0,0,0,-1.435,
2015-01-19 23:00,2015-01-20 00:00,0,0,0,-1.567,
2015-01-20 00:00,2015-01-20 01:00,0,0,0,-1.637,
2015-01-20 01:00,2015-01-20 02:00,0,0,0,-1.675,
2015-01-20 02:00,2015-01-20 03:00,0,0,0,-1.777,
2015-01-20 03:00,2015-01-20 04:00,0,0,0,-1.844,
2015-01-20 04:00,2015-01-20 05:00,0,0,0,-1.849,
2015-01-20 05:00,2015-01-20 06:00,0,0,0,-1.806,
2015-01-20 06:00,2015-01-20 07:00,0,0,0,-1.729,
2015-01-20 07:00,2015-01-20 08:00,0,0,0,-1.569,
2015-01-20 08:00,2015-01-20 09:00,0.011,0.010,0.018,-0.539,
2015-01-20 09:00,2015-01-20 10:00,0.045,0.015,0.051,0.348,
2015-01-20 10:00,2015-01-20 11:00,0.053,0.003,0.071,0.880,
2015-01-20 11:00,2015-01-20 12:00,0.177,0.095,0.105,1.635,
2015-01-20 12:00,2015-01-20 13:00,0.529,0.498,0.082,2.066,
2015-01-20 13:00,2015-01-20 14:00,0.198,0.136,0.084,2.175,
2015-01-20 14:00,2015-01-20 15:00,0.016,0.001,0.033,1.820,
2015-01-20 15:00,2015-01-20 16:00,0.026,0.017,0.028,0.509,
2015-01-20 16:00,2015-01-20 17:00,0,0,0,-0.196,
2015-01-20 17:00,2015-01-20 18:00,0,0,0,-0.564,
2015-01-20 18:00,2015-01-20 19:00,0,0,0,-1.004,
2015-01-20 19:00,2015-01-20 20:00,0,0,0,-1.364,
2015-01-20 20:00,2015-01-20 21:00,0,0,0,-1.639,
2015-01-20 21:00,2015-01-20 22:00,0,0,0,-1.815,
2015-01-20 22:00,2015-01-20 23:00,0,0,0,-1.990,
2015-01-20 23:00,2015-01-21 00:00,0,0,0,-2.136,
2015-01-21 00:00,2015-01-21 01:00,0,0,0,-2.360,
2015-01-21 01:00,2015-01-21 02:00,0,0,0,-2.436,
2015-01-21 02:00,2015-01-21 03:00,0,0,0,-2.163,
2015-01-21 03:00,2015-01-21 04:00,0,0,0,-1.889,
2015-01-21 04:00,2015-01-21 05:00,0,0,0,-1.885,
2015-01-21 05:00,2015-01-21 06:00,0,0,0,-2.012,
2015-01-21 06:00,2015-01-21 07:00,0,0,0,-2.078,
2015-01-21 07:00,2015-01-21 08:00,0,0,0,-2.065,
2015-01-21 08:00,2015-01-21 09:00,0.060,0.062,0.019,-1.558,
2015-01-21 09:00,2015-01-21 10:00,0.130,0.086,0.065,-0.817,
2015-01-21 10:00,2015-01-21 11:00,0.103,0.034,0.090,-0.070,
2015-01-21 11:00,2015-01-21 12:00,0.149,0.048,0.123,0.540,
2015-01-21 12:00,2015-01-21 13:00,0.230,0.121,0.131,1.046,
2015-01-21 13:00,2015-01-21 14:00,0.131,0.044,0.109,1.139,
2015-01-21 14:00,2015-01-21 15:00,0.060,0.012,0.070,0.680,
2015-01-21 15:00,2015-01-21 16:00,0.015,0.006,0.027,-0.846,
2015-01-21 16:00,2015-01-21 17:00,0,0,0,-1.531,
2015-01-21 17:00,2015-01-21 18:00,0,0,0,-1.517,
2015-01-21 18:00,2015-01-21 19:00,0,0,0,-1.901,
2015-01-21 19:00,2015-01-21 20:00,0,0,0,-2.503,
2015-01-21 20:00,2015-01-21 21:00,0,0,0,-3.218,
2015-01-21 21:00,2015-01-21 22:00,0,0,0,-3.775,
2015-01-21 22:00,2015-01-21 23:00,0,0,0,-3.957,
2015-01-21 23:00,2015-01-22 00:00,0,0,0,-3.973,
2015-01-22 00:00,2015-01-22 01:00,0,0,0,-4.002,
2015-01-22 01:00,2015-01-22 02:00,0,0,0,-4.062,
2015-01-22 02:00,2015-01-22 03:00,0,0,0,-3.988,
2015-01-22 03:00,2015-01-22 04:00,0,0,0,-3.800,
2015-01-22 04:00,2015-01-22 05:00,0,0,0,-3.819,
2015-01-22 05:00,2015-01-22 06:00,0,0,0,-3.701,
2015-01-22 06:00,2015-01-22 07:00,0,0,0,-3.651,
2015-01-22 07:00,2015-01-22 08:00,0,0,0,-3.332,
2015-01-22 08:00,2015-01-22 09:00,0,0,0.004,-2.647,
2015-01-22 09:00,2015-01-22 10:00,0.007,0,0.023,-1.884,
2015-01-22 10:00,2015-01-22 11:00,0.031,0.002,0.048,-0.934,
2015-01-22 11:00,2015-01-22 12:00,0.011,0,0.029,-0.145,
2015-01-22 12:00,2015-01-22 13:00,0.053,0.003,0.071,0.310,
2015-01-22 13:00,2015-01-22 14:00,0.033,0,0.053,0.563,
2015-01-22 14:00,2015-01-22 15:00,0.025,0,0.045,0.373,
2015-01-22 15:00,2015-01-22 16:00,0.002,0,0.017,-0.552,
2015-01-22 16:00,2015-01-22 17:00,0,0,0.001,-1.228,
2015-01-22 17:00,2015-01-22 18:00,0,0,0,-1.322,
2015-01-22 18:00,2015-01-22 19:00,0,0,0,-1.572,
2015-01-22 19:00,2015-01-22 20:00,0,0,0,-1.868,
2015-01-22 20:00,2015-01-22 21:00,0,0,0,-2.456,
2015-01-22 21:00,2015-01-22 22:00,0,0,0,-2.786,
2015-01-22 22:00,2015-01-22 23:00,0,0,0,-2.723,
2015-01-22 23:00,2015-01-23 00:00,0,0,0,-2.759,
2015-01-23 00:00,2015-01-23 01:00,0,0,0,-2.798,
2015-01-23 01:00,2015-01-23 02:00,0,0,0,-2.920,
2015-01-23 02:00,2015-01-23 03:00,0,0,0,-2.958,
2015-01-23 03:00,2015-01-23 04:00,0,0,0,-3.064,
2015-01-23 04:00,2015-01-23 05:00,0,0,0,-3.104,
2015-01-23 05:00,2015-01-23 06:00,0,0,0,-3.217,
2015-01-23 06:00,2015-01-23 07:00,0,0,0,-3.235,
2015-01-23 07:00,2015-01-23 08:00,0,0,0,-3.248,
2015-01-23 08:00,2015-01-23 09:00,0.018,0.014,0.021,-2.636,
2015-01-23 09:00,2015-01-23 10:00,0.061,0.024,0.059,-1.346,
2015-01-23 10:00,2015-01-23 11:00,0.085,0.016,0.090,-0.233,
2015-01-23 11:00,2015-01-23 12:00,0.061,0.002,0.081,0.812,
2015-01-23 12:00,2015-01-23 13:00,0.051,0,0.072,1.218,
2015-01-23 13:00,2015-01-23 14:00,0.031,0,0.051,1.177,
2015-01-23 14:00,2015-01-23 15:00,0.009,0,0.026,0.515,
2015-01-23 15:00,2015-01-23 16:00,0,0,0.007,-1.811,
2015-01-23 16:00,2015-01-23 17:00,0,0,0.001,-3.192,
2015-01-23 17:00,2015-01-23 18:00,0,0,0,-3.437,
2015-01-23 18:00,2015-01-23 19:00,0,0,0,-3.431,
2015-01-23 19:00,2015-01-23 20:00,0,0,0,-3.206,
2015-01-23 20:00,2015-01-23 21:00,0,0,0,-2.903,
2015-01-23 21:00,2015-01-23 22:00,0,0,0,-2.584,
2015-01-23 22:00,2015-01-23 23:00,0,0,0,-2.421,
2015-01-23 23:00,2015-01-24 00:00,0,0,0,-2.325,
2015-01-24 00:00,2015-01-24 01:00,0,0,0,-2.187,
2015-01-24 01:00,2015-01-24 02:00,0,0,0,-2.012,
2015-01-24 02:00,2015-01-24 03:00,0,0,0,-1.875,
2015-01-24 03:00,2015-01-24 04:00,0,0,0,-1.602,
2015-01-24 04:00,2015-01-24 05:00,0,0,0,-1.174,
2015-01-24 05:00,2015-01-24 06:00,0,0,0,-0.646,
2015-01-24 06:00,2015-01-24 07:00,0,0,0,0.056,
2015-01-24 07:00,2015-01-24 08:00,0,0,0,0.904,
2015-01-24 08:00,2015-01-24 09:00,0.020,0.022,0.017,2.379,
2015-01-24 09:00,2015-01-24 10:00,0.297,0.285,0.041,3.559,
2015-01-24 10:00,2015-01-24 11:00,0.363,0.311,0.086,4.076,
2015-01-24 11:00,2015-01-24 12:00,0.441,0.381,0.104,4.357,
2015-01-24 12:00,2015-01-24 13:00,0.500,0.455,0.098,4.463,
2015-01-24 13:00,2015-01-24 14:00,0.328,0.256,0.104,4.330,
2015-01-24 14:00,2015-01-24 15:00,0.300,0.244,0.085,3.677,
2015-01-24 15:00,2015-01-24 16:00,0.079,0.057,0.045,2.665,
2015-01-24 16:00,2015-01-24 17:00,0,0,0.001,1.981,
2015-01-24 17:00,2015-01-24 18:00,0,0,0,1.476,
2015-01-24 18:00,2015-01-24 19:00,0,0,0,0.922,
2015-01-24 19:00,2015-01-24 20:00,0,0,0,0.537,
2015-01-24 20:00,2015-01-24 21:00,0,0,0,0.343,
2015-01-24 21:00,2015-01-24 22:00,0,0,0,0.451,
2015-01-24 22:00,2015-01-24 23:00,0,0,0,0.536,
2015-01-24 23:00,2015-01-25 00:00,0,0,0,0.476,
2015-01-25 00:00,2015-01-25 01:00,0,0,0,0.363,
2015-01-25 01:00,2015-01-25 02:00,0,0,0,0.296,
2015-01-25 02:00,2015-01-25 03:00,0,0,0,0.350,
2015-01-25 03:00,2015-01-25 04:00,0,0,0,1.203,
2015-01-25 04:00,2015-01-25 05:00,0,0,0,1.547,
2015-01-25 05:00,2015-01-25 06:00,0,0,0,1.570,
2015-01-25 06:00,2015-01-25 07:00,0,0,0,1.520,
2015-01-25 07:00,2015-01-25 08:00,0,0,0,1.509,
2015-01-25 08:00,2015-01-25 09:00,0.036,0.035,0.023,2.423,
2015-01-25 09:00,2015-01-25 10:00,0.053,0.025,0.050,3.768,
2015-01-25 10:00,2015-01-25 11:00,0.056,0.002,0.076,4.462,
2015-01-25 11:00,2015-01-25 12:00,0.094,0.015,0.102,4.942,
2015-01-25 12:00,2015-01-25 13:00,0.110,0.021,0.113,5.183,
2015-01-25 13:00,2015-01-25 14:00,0.113,0.025,0.111,4.747,
2015-01-25 14:00,2015-01-25 15:00,0.068,0.014,0.077,3.555,
2015-01-25 15:00,2015-01-25 16:00,0.020,0.006,0.033,2.566,
2015-01-25 16:00,2015-01-25 17:00,0,0,0.001,2.255,
2015-01-25 17:00,2015-01-25 18:00,0,0,0,2.304,
2015-01-25 18:00,2015-01-25 19:00,0,0,0,2.498,
2015-01-25 19:00,2015-01-25 20:00,0,0,0,2.609,
2015-01-25 20:00,2015-01-25 21:00,0,0,0,2.488,
2015-01-25 21:00,2015-01-25 22:00,0,0,0,2.318,
2015-01-25 22:00,2015-01-25 23:00,0,0,0,2.104,
2015-01-25 23:00,2015-01-26 00:00,0,0,0,1.917,
2015-01-26 00:00,2015-01-26 01:00,0,0,0,1.744,
2015-01-26 01:00,2015-01-26 02:00,0,0,0,1.780,
2015-01-26 02:00,2015-01-26 03:00,0,0,0,1.805,
2015-01-26 03:00,2015-01-26 04:00,0,0,0,2.008,
2015-01-26 04:00,2015-01-26 05:00,0,0,0,2.355,
2015-01-26 05:00,2015-01-26 06:00,0,0,0,2.681,
2015-01-26 06:00,2015-01-26 07:00,0,0,0,3.040,
2015-01-26 07:00,2015-01-26 08:00,0,0,0,3.395,
2015-01-26 08:00,2015-01-26 09:00,0.002,0.001,0.017,4.016,
2015-01-26 09:00,2015-01-26 10:00,0.026,0.001,0.045,4.651,
2015-01-26 10:00,2015-01-26 11:00,0.027,0,0.048,5.136,
2015-01-26 11:00,2015-01-26 12:00,0.049,0.001,0.071,5.570,
2015-01-26 12:00,2015-01-26 13:00,0.047,0,0.069,6.233,
2015-01-26 13:00,2015-01-26 14:00,0.061,0.011,0.073,6.463,
2015-01-26 14:00,2015-01-26 15:00,0.160,0.094,0.092,6.123,
2015-01-26 15:00,2015-01-26 16:00,0.030,0.013,0.038,4.987,
2015-01-26 16:00,2015-01-26 17:00,0,0,0.001,4.149,
2015-01-26 17:00,2015-01-26 18:00,0,0,0,3.678,
2015-01-26 18:00,2015-01-26 19:00,0,0,0,3.370,
2015-01-26 19:00,2015-01-26 20:00,0,0,0,3.025,
2015-01-26 20:00,2015-01-26 21:00,0,0,0,3.168,
2015-01-26 21:00,2015-01-26 22:00,0,0,0,2.720,
2015-01-26 22:00,2015-01-26 23:00,0,0,0,2.552,
2015-01-26 23:00,2015-01-27 00:00,0,0,0,2.871,
2015-01-27 00:00,2015-01-27 01:00,0,0,0,3.231,
2015-01-27 01:00,2015-01-27 02:00,0,0,0,3.367,
2015-01-27 02:00,2015-01-27 03:00,0,0,0,3.286,
2015-01-27 03:00,2015-01-27 04:00,0,0,0,2.798,
2015-01-27 04:00,2015-01-27 05:00,0,0,0,2.398,
2015-01-27 05:00,2015-01-27 06:00,0,0,0,2.905,
2015-01-27 06:00,2015-01-27 07:00,0,0,0,3.259,
2015-01-27 07:00,2015-01-27 08:00,0,0,0,3.662,
2015-01-27 08:00,2015-01-27 09:00,0.052,0.050,0.024,4.321,
2015-01-27 09:00,2015-01-27 10:00,0.233,0.199,0.061,4.852,
2015-01-27 10:00,2015-01-27 11:00,0.229,0.146,0.110,5.441,
2015-01-27 11:00,2015-01-27 12:00,0.249,0.165,0.113,5.967,
2015-01-27 12:00,2015-01-27 13:00,0.070,0.014,0.080,6.279,
2015-01-27 13:00,2015-01-27 14:00,0.115,0.029,0.111,6.337,
2015-01-27 14:00,2015-01-27 15:00,0.102,0.036,0.090,5.885,
2015-01-27 15:00,2015-01-27 16:00,0.038,0.019,0.040,4.131,
2015-01-27 16:00,2015-01-27 17:00,0,0,0.001,2.432,
2015-01-27 17:00,2015-01-27 18:00,0,0,0,2.064,
2015-01-27 18:00,2015-01-27 19:00,0,0,0,2.474,
2015-01-27 19:00,2015-01-27 20:00,0,0,0,3.226,
2015-01-27 20:00,2015-01-27 21:00,0,0,0,3.728,
2015-01-27 21:00,2015-01-27 22:00,0,0,0,3.951,
2015-01-27 22:00,2015-01-27 23:00,0,0,0,4.062,
2015-01-27 23:00,2015-01-28 00:00,0,0,0,4.218,
2015-01-28 00:00,2015-01-28 01:00,0,0,0,4.182,
2015-01-28 01:00,2015-01-28 02:00,0,0,0,4.204,
2015-01-28 02:00,2015-01-28 03:00,0,0,0,4.013,
2015-01-28 03:00,2015-01-28 04:00,0,0,0,3.703,
2015-01-28 04:00,2015-01-28 05:00,0,0,0,3.409,
2015-01-28 05:00,2015-01-28 06:00,0,0,0,3.262,
2015-01-28 06:00,2015-01-28 07:00,0,0,0,3.472,
2015-01-28 07:00,2015-01-28 08:00,0,0,0,3.473,
2015-01-28 08:00,2015-01-28 09:00,0,0,0.011,4.087,
2015-01-28 09:00,2015-01-28 10:00,0.004,0,0.021,4.773,
2015-01-28 10:00,2015-01-28 11:00,0.022,0,0.042,4.962,
2015-01-28 11:00,2015-01-28 12:00,0.024,0,0.044,4.586,
2015-01-28 12:00,2015-01-28 13:00,0.028,0,0.049,4.393,
2015-01-28 13:00,2015-01-28 14:00,0.024,0,0.044,4.504,
2015-01-28 14:00,2015-01-28 15:00,0.029,0.001,0.048,5.395,
2015-01-28 15:00,2015-01-28 16:00,0.011,0.001,0.029,5.655,
2015-01-28 16:00,2015-01-28 17:00,0,0,0.001,4.570,
2015-01-28 17:00,2015-01-28 18:00,0,0,0,3.693,
2015-01-28 18:00,2015-01-28 19:00,0,0,0,3.355,
2015-01-28 19:00,2015-01-28 20:00,0,0,0,3.234,
2015-01-28 20:00,2015-01-28 21:00,0,0,0,2.981,
2015-01-28 21:00,2015-01-28 22:00,0,0,0,2.807,
2015-01-28 22:00,2015-01-28 23:00,0,0,0,2.889,
2015-01-28 23:00,2015-01-29 00:00,0,0,0,3.007,
2015-01-29 00:00,2015-01-29 01:00,0,0,0,2.962,
2015-01-29 01:00,2015-01-29 02:00,0,0,0,2.824,
2015-01-29 02:00,2015-01-29 03:00,0,0,0,2.806,
2015-01-29 03:00,2015-01-29 04:00,0,0,0,2.812,
2015-01-29 04:00,2015-01-29 05:00,0,0,0,2.700,
2015-01-29 05:00,2015-01-29 06:00,0,0,0,2.572,
2015-01-29 06:00,2015-01-29 07:00,0,0,0,2.538,
2015-01-29 07:00,2015-01-29 08:00,0,0,0,2.432,
2015-01-29 08:00,2015-01-29 09:00,0.065,0.077,0.010,2.493,
2015-01-29 09:00,2015-01-29 10:00,0.013,0.001,0.031,2.850,
2015-01-29 10:00,2015-01-29 11:00,0.034,0.002,0.053,3.355,
2015-01-29 11:00,2015-01-29 12:00,0.041,0.002,0.061,3.809,
2015-01-29 12:00,2015-01-29 13:00,0.055,0.002,0.075,4.034,
2015-01-29 13:00,2015-01-29 14:00,0.117,0.046,0.095,4.045,
2015-01-29 14:00,2015-01-29 15:00,0.055,0.017,0.060,3.711,
2015-01-29 15:00,2015-01-29 16:00,0.086,0.066,0.042,2.963,
2015-01-29 16:00,2015-01-29 17:00,0,0,0.001,2.477,
2015-01-29 17:00,2015-01-29 18:00,0,0,0,2.294,
2015-01-29 18:00,2015-01-29 19:00,0,0,0,2.034,
2015-01-29 19:00,2015-01-29 20:00,0,0,0,1.766,
2015-01-29 20:00,2015-01-29 21:00,0,0,0,1.449,
2015-01-29 21:00,2015-01-29 22:00,0,0,0,0.888,
2015-01-29 22:00,2015-01-29 23:00,0,0,0,0.470,
2015-01-29 23:00,2015-01-30 00:00,0,0,0,0.072,
2015-01-30 00:00,2015-01-30 01:00,0,0,0,-0.206,
2015-01-30 01:00,2015-01-30 02:00,0,0,0,-0.384,
2015-01-30 02:00,2015-01-30 03:00,0,0,0,-0.524,
2015-01-30 03:00,2015-01-30 04:00,0,0,0,-0.684,
2015-01-30 04:00,2015-01-30 05:00,0,0,0,-0.771,
2015-01-30 05:00,2015-01-30 06:00,0,0,0,-0.852,
2015-01-30 06:00,2015-01-30 07:00,0,0,0,-0.855,
2015-01-30 07:00,2015-01-30 08:00,0,0,0,-0.902,
2015-01-30 08:00,2015-01-30 09:00,0.041,0.034,0.028,0.652,
2015-01-30 09:00,2015-01-30 10:00,0.168,0.114,0.077,2.073,
2015-01-30 10:00,2015-01-30 11:00,0.289,0.200,0.116,2.730,
2015-01-30 11:00,2015-01-30 12:00,0.370,0.269,0.134,3.093,
2015-01-30 12:00,2015-01-30 13:00,0.422,0.328,0.132,3.064,
2015-01-30 13:00,2015-01-30 14:00,0.441,0.370,0.111,2.851,
2015-01-30 14:00,2015-01-30 15:00,0.361,0.304,0.088,2.316,
2015-01-30 15:00,2015-01-30 16:00,0.173,0.141,0.054,1.062,
2015-01-30 16:00,2015-01-30 17:00,0,0,0.001,0.383,
2015-01-30 17:00,2015-01-30 18:00,0,0,0,0.609,
2015-01-30 18:00,2015-01-30 19:00,0,0,0,0.531,
2015-01-30 19:00,2015-01-30 20:00,0,0,0,0.668,
2015-01-30 20:00,2015-01-30 21:00,0,0,0,1.027,
2015-01-30 21:00,2015-01-30 22:00,0,0,0,1.540,
2015-01-30 22:00,2015-01-30 23:00,0,0,0,1.823,
2015-01-30 23:00,2015-01-31 00:00,0,0,0,1.880,
2015-01-31 00:00,2015-01-31 01:00,0,0,0,1.683,
2015-01-31 01:00,2015-01-31 02:00,0,0,0,1.327,
2015-01-31 02:00,2015-01-31 03:00,0,0,0,0.992,
2015-01-31 03:00,2015-01-31 04:00,0,0,0,0.770,
2015-01-31 04:00,2015-01-31 05:00,0,0,0,0.625,
2015-01-31 05:00,2015-01-31 06:00,0,0,0,0.712,
2015-01-31 06:00,2015-01-31 07:00,0,0,0,0.710,
2015-01-31 07:00,2015-01-31 08:00,0,0,0,0.641,
2015-01-31 08:00,2015-01-31 09:00,0.113,0.113,0.022,1.476,
2015-01-31 09:00,2015-01-31 10:00,0.089,0.046,0.065,2.115,
2015-01-31 10:00,2015-01-31 11:00,0.350,0.297,0.083,2.716,
2015-01-31 11:00,2015-01-31 12:00,0.390,0.303,0.122,3.123,
2015-01-31 12:00,2015-01-31 13:00,0.165,0.059,0.130,3.167,
2015-01-31 13:00,2015-01-31 14:00,0.247,0.144,0.128,2.989,
2015-01-31 14:00,2015-01-31 15:00,0.213,0.138,0.099,2.623,
2015-01-31 15:00,2015-01-31 16:00,0.066,0.037,0.051,1.315,
2015-01-31 16:00,2015-01-31 17:00,0,0,0.001,-0.277,
2015-01-31 17:00,2015-01-31 18:00,0,0,0,-0.745,
2015-01-31 18:00,2015-01-31 19:00,0,0,0,-1.116,
2015-01-31 19:00,2015-01-31 20:00,0,0,0,-1.443,
2015-01-31 20:00,2015-01-31 21:00,0,0,0,-1.675,
2015-01-31 21:00,2015-01-31 22:00,0,0,0,-1.625,
2015-01-31 22:00,2015-01-31 23:00,0,0,0,-1.184,
2015-01-31 23:00,2015-02-01 00:00,0,0,0,-0.471,
2015-02-01 00:00,2015-02-01 01:00,0,0,0,0.039,
2015-02-01 01:00,2015-02-01 02:00,0,0,0,0.369,
2015-02-01 02:00,2015-02-01 03:00,0,0,0,0.654,
2015-02-01 03:00,2015-02-01 04:00,0,0,0,0.865,
2015-02-01 04:00,2015-02-01 05:00,0,0,0,1.176,
2015-02-01 05:00,2015-02-01 06:00,0,0,0,1.406,
2015-02-01 06:00,2015-02-01 07:00,0,0,0,1.517,
2015-02-01 07:00,2015-02-01 08:00,0,0,0,1.667,
2015-02-01 08:00,2015-02-01 09:00,0.082,0.075,0.029,2.348,
2015-02-01 09:00,2015-02-01 10:00,0.089,0.039,0.072,2.932,
2015-02-01 10:00,2015-02-01 11:00,0.079,0.008,0.093,3.500,
2015-02-01 11:00,2015-02-01 12:00,0.101,0.012,0.112,4.021,
2015-02-01 12:00,2015-02-01 13:00,0.163,0.044,0.143,4.100,
2015-02-01 13:00,2015-02-01 14:00,0.165,0.067,0.122,3.835,
2015-02-01 14:00,2015-02-01 15:00,0.204,0.123,0.105,3.592,
2015-02-01 15:00,2015-02-01 16:00,0.114,0.087,0.050,3.325,
2015-02-01 16:00,2015-02-01 17:00,0.019,0.029,0.009,2.784,
2015-02-01 17:00,2015-02-01 18:00,0,0,0,2.425,
2015-02-01 18:00,2015-02-01 19:00,0,0,0,1.798,
2015-02-01 19:00,2015-02-01 20:00,0,0,0,1.375,
2015-02-01 20:00,2015-02-01 21:00,0,0,0,1.295,
2015-02-01 21:00,2015-02-01 22:00,0,0,0,1.534,
2015-02-01 22:00,2015-02-01 23:00,0,0,0,1.818,
2015-02-01 23:00,2015-02-02 00:00,0,0,0,1.758,
2015-02-02 00:00,2015-02-02 01:00,0,0,0,1.636,
2015-02-02 01:00,2015-02-02 02:00,0,0,0,1.595,
2015-02-02 02:00,2015-02-02 03:00,0,0,0,1.165,
2015-02-02 03:00,2015-02-02 04:00,0,0,0,0.769,
2015-02-02 04:00,2015-02-02 05:00,0,0,0,0.634,
2015-02-02 05:00,2015-02-02 06:00,0,0,0,0.760,
2015-02-02 06:00,2015-02-02 07:00,0,0,0,0.869,
2015-02-02 07:00,2015-02-02 08:00,0,0,0,1.031,
2015-02-02 08:00,2015-02-02 09:00,0.001,0.001,0.015,1.789,
2015-02-02 09:00,2015-02-02 10:00,0.116,0.090,0.049,2.488,
2015-02-02 10:00,2015-02-02 11:00,0.048,0.012,0.058,3.055,
2015-02-02 11:00,2015-02-02 12:00,0.483,0.466,0.064,3.459,
2015-02-02 12:00,2015-02-02 13:00,0.469,0.422,0.092,3.468,
2015-02-02 13:00,2015-02-02 14:00,0.163,0.089,0.097,3.019,
2015-02-02 14:00,2015-02-02 15:00,0.213,0.166,0.070,2.471,
2015-02-02 15:00,2015-02-02 16:00,0.206,0.172,0.056,1.995,
2015-02-02 16:00,2015-02-02 17:00,0.019,0.029,0.009,1.630,
2015-02-02 17:00,2015-02-02 18:00,0,0,0,1.471,
2015-02-02 18:00,2015-02-02 19:00,0,0,0,1.240,
2015-02-02 19:00,2015-02-02 20:00,0,0,0,1.014,
2015-02-02 20:00,2015-02-02 21:00,0,0,0,1.107,
2015-02-02 21:00,2015-02-02 22:00,0,0,0,1.135,
2015-02-02 22:00,2015-02-02 23:00,0,0,0,0.883,
2015-02-02 23:00,2015-02-03 00:00,0,0,0,0.562,
2015-02-03 00:00,2015-02-03 01:00,0,0,0,0.205,
2015-02-03 01:00,2015-02-03 02:00,0,0,0,-0.086,
2015-02-03 02:00,2015-02-03 03:00,0,0,0,-0.238,
2015-02-03 03:00,2015-02-03 04:00,0,0,0,-0.229,
2015-02-03 04:00,2015-02-03 05:00,0,0,0,-0.226,
